id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
7378,4,1,21,64,101,2015/7/16 20:30,2,1950,1,0,3,3,,4,-2,10000,1,,109,0,0,0,1,0,0,0,0,0,,155,108,4,4,4,1,2,1,1,2,4,1,1,2,5,2,4,5,3,4,5,5,5,5,5,2,3,2,6,6,1,4,6,3,6,3,4,,,,,1,1,2,2,-2,3,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,7,1974,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,3,-8,20000,4,3,4,4,4,-8,3,4,4,-8,5,5,3,5,85,80,80,75,80,80,75,80,85
7379,4,1,6,14,30,2015/8/7 10:48,2,1945,1,1,1,3,,4,-2,-2,1,,80,0,0,0,1,0,0,0,0,0,,145,85,3,3,3,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,5,5,3,2,1,2,2,1,4,5,5,6,5,4,,,,,1,1,2,2,-2,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,-3,1947,-3,3,1,1,-2,4,,,-2,1,1,2,-2,1,1,2,2,2,5,-8,-2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,79,7,70,70,70,70,70,70,70
7380,4,1,1,1,1,2015/8/28 14:16,2,1930,1,0,1,1,,,,36000,4,-2,50,0,0,0,1,0,0,0,0,0,,152,126,3,4,4,2,1,1,1,5,5,1,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,1,2,3,1,4,8,5,10,3,5,,,,,1,1,2,2,-2,3,3,1,2,0,1,0,0,0,0,0,0,0,,3,0,0,7,1949,,,,,,,,,,-2,3,1,2,-2,1,1,2,2,2,4,2,40000,3,3,2,2,4,4,3,4,2,4,-8,4,2,3,80,70,60,80,70,80,80,80,70
7381,3,2,2,2,9,2015/7/23 15:26,2,1934,8,1,3,1,,,,720,1,,600,0,0,0,1,0,0,0,0,0,,155,110,4,3,4,2,3,1,1,1,3,1,1,2,5,4,5,5,5,1,2,5,5,5,5,3,3,1,1,1,1,3,5,3,7,2,4,,,,,1,1,2,2,50000,7,3,1,1,0,1,0,0,0,0,0,0,0,,3,3,0,3,1961,1940,1961,3,4,2,720,4,,,-2,1,1,2,-2,1,1,2,3,1,3,2,-2,5,4,5,5,5,-8,3,-8,3,4,4,3,2,5,50,70,50,70,40,70,70,-2,40
7382,5,1,30,85,128,2015/10/18 9:53,2,1979,1,1,1,10,,4,2006,200000,1,,113,0,1,0,0,0,0,0,0,0,,163,120,4,5,5,2,3,2,1,1,2,5,5,4,5,3,4,5,3,3,4,5,4,5,1,2,4,2,6,3,2,2,6,4,7,4,1,2,9,1,4,1,2,2,2,200000,1,3,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1934,4,4,1,-2,6,1,15,2,1,4,2,200000,4,4,4,4,5,3,2,5,1,-8,-8,3,1,2,90,90,90,90,-2,-2,90,90,90
7383,4,1,4,7,22,2015/8/31 16:57,2,1975,1,1,2,13,,4,1999,0,4,1998,65,0,0,0,0,0,0,0,0,1,,160,160,4,3,4,2,2,2,2,3,4,5,4,2,3,4,3,4,4,4,3,2,5,4,1,2,4,3,5,5,5,2,4,5,6,3,5,,,,,1,1,1,2,-3,2,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0,3,2015,1966,2015,12,1,4,-3,1,3,1,1930,3,4,1,1937,4,1,1,3,2,3,-8,-3,4,4,4,4,4,4,4,5,4,4,4,4,3,2,60,40,60,50,60,60,80,80,70
7384,5,2,18,52,85,2015/7/22 11:40,2,1928,1,0,6,1,,,,1000,1,,230,0,0,0,0,0,0,1,0,0,,157,90,2,2,4,1,1,1,1,1,3,1,1,2,5,5,5,5,4,5,5,5,5,5,5,5,5,1,1,1,1,3,5,4,6,1,4,,,,,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,-2,1929,-2,4,1,1,1000,4,,,-2,-8,1,2,-2,1,1,2,2,1,-8,2,-2,5,5,5,5,5,-8,5,-8,4,-8,5,-8,4,5,80,80,-2,80,-2,90,90,80,80
7385,4,2,26,74,114,2015/8/7 12:01,1,1937,1,-8,1,3,,2,,660,4,,200,0,0,0,1,0,0,0,0,0,,158,100,2,2,3,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,1,1,1,,,2,2,3,2,5,1,2,,,,,1,1,2,2,48000,3,2,3,2,0,1,0,0,0,0,0,0,0,,1,0,0,7,1960,,,,,,,,,,-2,1,1,16,-2,1,1,16,3,1,3,3,-3,4,4,4,3,3,3,3,3,2,4,3,3,3,5,70,0,0,0,50,50,50,0,60
7386,4,1,1,1,2,2015/9/6 10:05,2,1945,1,1,1,10,,4,1967,78000,1,,96,0,0,0,0,0,1,0,0,0,,160,110,3,4,4,2,2,3,3,3,5,5,4,1,4,2,3,4,3,4,3,3,5,4,2,3,4,2,5,5,4,3,6,7,6,5,5,,,,,1,1,2,2,168000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,-2,1939,-2,11,2,2,90000,5,,,-2,7,1,8,-2,3,1,15,2,2,3,2,120000,3,2,3,3,4,3,2,3,2,2,2,2,1,3,60,60,65,60,65,65,55,70,65
7387,3,1,1,1,8,2015/9/8 14:50,2,1973,1,1,1,9,,4,1989,60000,1,,23.8,0,0,0,0,0,0,0,0,1,,168,100,5,5,5,2,3,4,2,3,4,5,1,2,4,3,5,5,4,4,2,4,4,4,1,1,2,2,,,3,3,5,4,6,3,1,3,20,1,3,1,1,2,2,276000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1998,1970,1998,12,1,2,210000,1,3,1,1949,6,1,1,1949,5,1,1,2,2,3,3,8000,4,3,3,3,4,4,3,4,3,3,4,2,1,3,60,60,50,40,60,40,50,50,60
7388,4,2,2,2,9,2015/7/23 15:22,1,1941,8,1,4,3,,2,,10000,1,,219,0,1,0,0,0,0,0,1,0,,165,120,1,1,2,1,1,2,3,1,4,1,1,1,5,3,2,4,3,3,2,4,5,5,5,3,4,2,5,6,1,3,2,5,5,6,5,,,,,1,1,2,2,20000,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1971,1946,1971,3,1,4,0,4,,,-2,1,1,2,-2,1,1,2,3,3,4,3,-2,4,4,4,4,4,4,3,4,4,4,3,3,4,4,98,95,95,90,70,90,70,70,75
7389,4,1,15,39,70,2015/7/14 14:40,2,1985,1,1,1,4,,4,1994,30000,1,,125,0,0,0,0,0,1,0,0,0,,153,92,5,4,5,1,1,2,1,3,5,3,1,2,5,4,4,5,4,4,2,5,5,4,2,3,2,1,2,5,1,4,5,3,6,2,1,3,11,1,3,1,1,2,2,100000,5,4,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2008,1987,2008,4,1,1,60000,1,3,2,-2,1,1,2,-2,1,1,2,2,2,3,3,80000,5,5,5,5,5,3,3,3,2,-8,-8,-8,1,5,60,60,70,70,30,40,40,70,70
7390,3,2,2,4,11,2015/7/31 8:40,1,1966,1,1,1,3,,2,,-3,1,,90,0,1,0,0,0,0,0,0,0,,160,120,4,4,3,1,1,1,1,1,4,1,1,2,5,5,5,5,4,4,5,5,5,5,5,3,2,1,4,5,1,4,5,2,5,1,3,,,,,1,1,2,2,-3,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,3,-8,3,-2,1967,-2,1,1,1,-3,1,3,1,-2,1,1,2,-2,1,1,2,3,2,4,3,100000,5,5,5,5,5,-8,4,-8,5,5,-8,-8,3,4,90,90,90,90,90,90,80,90,90
7391,3,1,5,11,27,2015/7/28 9:02,2,1942,1,0,2,4,,2,1957,12000,1,,60,0,1,0,0,0,0,0,0,0,,160,150,2,2,2,4,2,1,1,1,4,1,1,1,5,5,5,5,5,5,5,3,5,5,5,3,4,1,2,3,2,4,2,3,2,3,5,,,,,1,1,2,2,12000,-3,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1968,1937,1968,3,1,2,-1,6,,,1850,1,1,2,1860,-8,1,2,3,3,3,3,4000,4,4,3,4,4,4,2,4,3,3,3,4,2,2,60,20,60,50,60,60,50,70,40
7392,4,2,10,25,47,2015/7/30 10:03,2,1997,1,1,1,6,,1,2013,0,2,,225,0,0,0,0,1,0,0,0,0,,164,138,2,3,4,1,1,4,4,3,2,4,1,3,5,5,2,2,5,4,1,5,4,5,2,1,3,4,,,1,1,6,6,10,1,6,,,,,2,2,1,2,30000,5,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1973,4,1,2,1970,3,1,2,3,2,3,-8,50000,4,4,4,4,5,5,2,4,2,4,2,2,1,5,80,70,70,80,80,70,70,70,70
7393,5,2,18,52,86,2015/7/19 10:34,1,1946,1,1,1,3,,4,1956,4000,4,1968,240,0,1,0,0,0,0,0,0,0,,170,150,5,5,4,1,1,1,1,1,5,1,1,1,5,5,5,5,4,4,2,5,5,5,5,2,3,1,6,6,4,5,5,3,7,2,3,,,,,1,1,2,2,8000,7,3,2,2,0,1,0,0,0,0,0,0,0,,2,3,0,3,1964,1946,1964,1,1,1,4000,3,,,1925,1,1,17,1927,1,1,17,2,1,3,2,-2,5,5,5,-8,5,5,2,3,3,-8,-8,-8,1,5,80,90,70,80,80,90,70,80,70
7394,5,1,10,25,47,2015/7/28 8:55,2,1954,1,1,1,1,,,,10000,1,,200,0,1,1,0,0,0,0,0,0,,150,104,2,3,4,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,1,5,2,3,1,1,6,1,4,6,5,6,3,3,,,,,1,1,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1974,1948,1974,1,1,1,10000,3,,,1925,1,1,2,1927,1,1,2,2,2,4,2,10000,5,4,4,3,5,3,2,3,3,2,4,4,2,5,95,96,98,99,97,85,88,87,89
7395,4,2,5,9,25,2015/8/7 9:11,1,1994,1,1,1,4,,2,2010,7000,1,,80,0,0,0,0,1,0,0,0,0,,172,170,5,5,5,1,1,1,1,1,1,5,1,5,5,4,5,5,4,4,1,5,5,5,1,3,3,2,5,4,2,4,1,1,2,1,1,5,4,2,3,1,1,2,2,30000,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2015,1997,2015,4,1,4,0,5,,,1963,3,1,2,1965,3,1,2,3,2,3,3,700000,5,4,4,3,5,5,1,1,1,1,1,1,1,5,80,70,80,100,60,80,100,100,70
7396,3,1,12,32,60,2015/7/30 11:06,1,1953,1,1,1,3,,2,,12000,1,,100,0,1,0,0,0,0,0,0,0,,158,130,3,4,3,2,1,2,2,5,5,1,1,1,4,3,5,4,4,4,1,3,4,5,5,2,4,2,6,2,1,2,5,5,5,5,4,,,,,2,1,2,2,72000,7,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1981,1957,1981,3,1,2,12000,4,,,-2,1,1,2,-2,1,1,2,3,2,3,3,12000,2,1,2,2,3,3,3,3,1,3,-8,2,1,3,60,50,50,50,50,50,55,40,60
7397,3,2,22,66,105,2015/7/7 13:10,2,1933,1,1,1,1,,,,2000,1,,120,0,0,1,0,0,0,0,0,0,,155,105,3,3,2,1,1,1,1,1,4,1,1,1,5,3,5,5,4,5,5,5,5,5,5,4,3,2,2,2,1,2,4,5,6,7,4,,,,,1,1,2,2,28000,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1983,1957,1983,1,1,1,20000,2,,,1930,1,1,4,1930,1,1,2,3,2,4,2,40000,4,3,4,3,3,3,2,4,3,3,3,3,1,3,70,80,60,65,75,70,80,65,80
7398,4,1,9,20,42,2015/7/8 9:11,2,1982,1,1,1,4,,4,1998,0,1,,113,0,1,1,0,0,0,0,0,0,,158,130,4,4,3,1,2,1,1,1,5,1,1,1,5,3,5,5,3,3,3,2,5,5,5,4,4,1,2,2,1,2,7,7,9,2,5,,,,,2,2,2,2,100000,3,4,2,2,0,1,0,0,0,0,0,0,0,,0,2,2,3,2003,1974,2003,7,1,2,90000,1,3,1,1937,4,1,10,1953,1,1,2,1,2,4,2,100000,3,3,3,3,4,4,3,4,3,3,3,3,3,4,80,80,80,80,80,80,80,80,80
7399,2,1,27,79,119,2015/7/24 18:10,1,1986,1,1,1,12,,4,2010,20000,1,,50,0,0,0,0,0,0,0,0,1,,183,150,4,5,4,1,3,1,1,1,1,5,1,2,3,3,5,5,4,4,2,5,5,5,1,3,4,1,7,5,4,4,4,3,5,4,1,3,5,1,3,1,1,2,2,20000,1,2,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1960,3,1,2,1958,3,1,2,3,2,4,3,40000,3,2,4,4,4,5,3,4,2,2,2,3,1,2,70,50,50,60,50,50,60,60,60
7400,4,1,13,36,66,2015/9/21 18:39,2,1989,8,1,1,4,,4,-2,-2,1,,400,0,0,0,0,0,0,0,1,0,,145,110,4,4,4,2,1,2,2,2,5,5,5,1,5,1,4,5,2,2,5,4,5,4,2,4,4,2,2,3,1,4,5,4,6,4,4,,,,,1,2,2,2,25000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2011,1985,2011,4,1,2,25000,1,6,1,1968,3,1,2,1969,3,1,2,2,1,5,-8,60000,5,4,4,3,5,3,2,3,2,2,-8,-8,2,5,80,70,75,70,70,65,70,85,70
7401,5,1,18,52,86,2015/7/19 9:44,2,1995,1,1,1,12,,1,2013,0,2,,120,0,0,0,0,1,0,0,0,0,,163,120,4,5,4,2,1,2,3,2,5,5,1,3,4,2,3,4,4,3,1,2,4,4,1,3,4,5,6,1,2,3,5,8,8,8,6,,,,,1,2,2,2,80000,5,4,1,2,0,0,1,1,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1965,7,4,1,1965,7,2,1,2,1,3,-8,200000,5,3,-8,-8,5,5,4,4,3,3,-8,3,1,3,80,80,70,70,70,70,70,70,70
7402,4,2,2,2,9,2015/7/24 10:14,1,1957,8,1,1,4,,2,1976,5000,1,,300,0,1,0,0,0,0,0,0,0,,163,103,3,3,3,1,2,1,1,3,4,1,1,1,5,4,5,3,4,3,5,5,5,5,5,4,3,1,2,5,1,3,8,6,-8,2,2,,,,,1,1,-1,-1,30000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1980,1959,1980,1,1,1,0,6,,,-2,3,1,2,-2,1,1,-8,3,3,3,2,-2,4,4,4,4,4,4,4,4,3,3,3,3,2,4,70,50,70,60,60,70,70,70,70
7403,4,1,16,46,77,2015/7/26 15:41,2,1935,1,1,1,1,,,,1000,1,,100,0,0,0,1,0,0,0,0,0,,150,90,2,2,3,1,1,1,1,1,3,1,1,1,5,5,5,5,3,3,5,5,5,4,5,3,3,2,2,3,1,3,3,3,5,2,4,,,,,1,1,2,2,50000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1955,1930,1955,3,1,1,1000,4,,,1901,1,1,2,-2,1,1,2,3,3,-8,3,-2,4,2,2,3,4,4,4,4,3,-8,-8,-8,1,4,80,40,80,50,50,50,80,50,50
7404,4,2,18,54,88,2015/7/13 15:22,2,1957,1,0,1,1,,,,0,1,,100,0,1,0,0,0,0,0,0,0,,163,100,3,3,4,1,1,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,2,3,1,6,6,1,4,6,4,7,4,4,,,,,1,1,2,2,23000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1979,1956,1979,4,1,1,2000,3,,,-2,1,1,2,-2,1,1,2,2,1,4,-8,20000,4,3,4,3,5,-8,3,-8,3,-8,4,4,2,4,60,70,70,80,70,75,80,70,75
7405,4,1,22,65,103,2015/7/2 16:52,1,1988,1,1,1,12,,4,2011,50000,4,2014,100,0,0,0,0,1,0,0,0,0,,165,130,3,3,4,6,3,3,3,1,4,1,1,1,2,5,1,5,5,4,3,1,3,3,5,2,3,4,7,5,6,4,5,5,6,5,5,,,,,1,1,2,2,70000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1961,10,4,1,1963,10,1,1,2,1,4,2,-2,4,-8,-8,-8,5,4,4,4,4,4,-8,5,4,2,90,90,80,90,85,85,85,85,80
7406,4,1,13,36,67,2015/9/9 10:48,1,1939,1,1,1,6,,4,-2,-3,1,,136,0,0,0,0,0,0,0,1,0,,165,126,4,4,5,5,2,5,4,2,5,1,1,1,5,4,1,4,3,3,4,1,5,5,5,3,4,4,2,2,1,4,7,7,-8,4,5,,,,,1,1,2,2,-2,3,3,5,1,0,1,0,0,0,0,0,0,0,,2,1,1,3,1958,1941,1958,3,1,5,24000,5,,,-2,-8,1,9,-2,1,1,9,2,2,5,2,50000,5,3,4,-8,5,5,3,4,-8,4,-8,4,3,5,80,80,80,80,70,80,-2,80,80
7407,4,1,24,70,110,2015/8/11 17:05,1,1946,1,1,1,4,,2,-1,28440,4,1966,80,0,1,0,0,0,0,0,0,0,,170,138,5,4,4,4,1,3,2,1,5,1,1,1,5,3,3,5,4,4,4,5,5,5,5,4,4,2,2,5,2,2,6,6,-8,4,5,,,,,1,1,2,2,28440,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1970,1949,1970,1,1,5,0,5,,,-2,1,1,2,-2,1,1,2,2,2,3,-8,-2,5,4,4,4,4,4,2,4,4,4,4,-8,1,4,50,40,60,40,50,50,50,40,60
7408,4,2,18,52,85,2015/7/21 10:10,2,1967,1,1,1,4,,2,-2,0,1,,100,0,0,1,0,0,0,0,0,0,,158,120,3,5,4,1,1,1,1,1,5,1,1,1,5,3,5,5,4,5,5,5,5,5,5,4,3,1,3,7,1,3,1,1,1,1,4,,,,,1,1,2,2,70000,7,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1988,1964,1988,3,1,1,30000,2,,,1940,1,1,2,1941,1,1,2,2,2,4,-8,100000,5,3,4,4,5,5,1,4,3,3,3,3,1,5,80,80,80,70,70,70,70,70,70
7409,4,2,11,31,54,2015/7/17 16:08,2,1979,1,1,1,4,,4,1996,0,1,,36,0,0,0,0,0,0,0,0,1,,156,98,5,4,3,1,3,2,2,2,5,4,3,1,4,3,4,4,3,4,2,2,5,5,2,3,4,2,3,5,1,2,5,3,8,2,5,,,,,1,1,2,2,55000,4,3,1,1,0,1,0,0,0,0,0,0,0,,2,0,2,3,2004,1977,2004,4,1,1,55000,1,1,1,1950,3,1,2,1951,3,1,2,2,1,4,2,100000,4,2,4,2,4,4,2,4,2,4,-8,4,2,2,80,90,80,80,80,90,80,80,90
7410,4,1,18,55,89,2015/7/25 12:18,1,1989,1,1,1,3,,2,,10000,1,,60,0,0,0,0,0,0,0,0,1,,180,150,5,4,4,2,2,1,1,1,3,4,1,2,4,2,4,4,4,4,4,4,5,5,1,1,3,1,,,1,4,5,4,9,4,1,2,2,1,4,1,2,2,2,30000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,1,1,2,1965,1,1,2,2,2,4,3,80000,4,4,4,4,4,4,4,3,3,3,3,3,3,4,60,60,60,60,60,60,60,60,60
7411,3,1,6,15,31,2015/8/9 14:09,2,1983,1,1,1,6,,4,2002,30000,1,,120,0,0,1,0,0,0,0,0,0,,155,130,3,3,3,1,1,2,2,2,4,4,1,2,4,3,3,3,4,3,2,2,5,3,1,3,3,3,2,2,2,3,5,4,6,4,1,2,10,1,4,1,1,2,2,60000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2,3,2006,1977,2006,6,1,1,30000,1,2,1,1958,3,1,2,1958,3,1,2,2,1,4,3,50000,3,3,3,3,5,3,2,3,3,-8,-8,3,2,3,60,60,60,60,60,60,60,60,60
7412,3,1,15,41,72,2015/7/16 19:25,2,1979,1,1,1,4,,4,1994,0,1,,110,0,0,1,0,0,0,0,0,0,,163,110,4,5,4,1,1,1,1,1,4,4,2,2,5,3,4,5,4,4,2,2,5,4,2,3,3,1,2,3,2,3,6,5,6,4,4,,,,,1,1,2,2,40000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2001,1978,2001,4,1,1,30000,1,5,2,1960,1,1,2,1961,1,1,2,2,2,4,-8,20000,4,3,3,3,4,2,2,3,2,2,-8,-8,1,3,70,70,60,70,70,80,70,70,80
7413,3,1,1,1,3,2015/9/17 14:59,1,1948,1,1,1,4,,4,1965,29280,1,,49,0,1,0,1,0,0,0,0,0,,185,80,2,2,2,2,1,4,2,1,4,4,1,1,5,2,1,5,4,5,5,5,3,5,1,1,4,1,,,4,2,2,2,5,5,5,,,,,1,1,1,2,59280,2,1,1,2,0,0,1,0,0,0,0,0,0,,0,1,0,3,1980,1980,1980,4,1,2,30000,5,,,1914,2,1,1,1917,2,1,5,3,2,4,3,40000,3,3,3,3,3,3,3,4,2,3,-8,4,1,3,60,50,70,70,60,60,70,70,70
7414,1,1,5,11,27,2015/7/28 9:26,1,1960,1,1,1,4,,4,-2,30000,2,,60,0,0,0,0,0,0,0,0,1,,170,70,4,4,4,1,2,4,4,4,4,2,1,2,4,4,1,4,3,3,3,2,4,5,5,3,3,2,3,3,2,2,3,2,5,2,5,,,,,2,1,-1,-1,70000,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,-2,1964,1982,1,1,1,30000,1,-8,-8,-2,1,4,2,-2,1,1,15,2,1,4,2,100000,2,2,2,2,4,3,2,3,2,2,-8,-8,1,2,60,60,60,60,60,50,60,60,50
7415,4,1,8,19,41,2015/8/8 13:43,2,1976,4,0,8,3,,4,-2,0,1,,120,0,1,1,0,0,0,0,0,0,,168,110,3,3,3,4,1,1,1,1,3,1,1,1,5,3,5,5,3,5,5,5,5,3,5,3,3,1,7,7,1,3,4,3,7,4,4,,,,,1,1,2,2,60000,4,2,2,1,0,1,0,0,0,0,0,0,0,,2,0,0,3,1993,1972,1993,10,4,4,60000,1,3,1,1945,4,4,1,1950,1,1,2,2,2,2,3,40000,4,4,4,4,4,4,4,-8,-8,-8,4,4,-8,4,90,80,80,80,70,90,80,80,70
7416,3,1,16,46,77,2015/7/27 18:43,1,1985,1,1,1,3,,4,1997,60000,1,,75,0,0,0,0,0,0,0,0,1,,175,120,5,4,4,1,3,1,1,2,2,3,1,3,4,4,4,3,4,2,3,3,5,5,2,3,3,2,2,2,2,3,5,1,6,1,1,2,12,1,4,1,2,2,2,80000,1,3,4,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2008,1986,2008,3,1,1,20000,1,5,2,1964,1,1,9,1965,3,1,9,2,1,3,2,120000,3,3,3,3,5,5,3,3,3,3,3,3,1,5,70,70,70,65,68,56,67,66,76
7417,5,2,17,50,83,2015/7/27 9:55,2,1982,1,1,1,4,,4,-2,0,1,,200,0,0,0,0,0,0,0,0,1,,160,100,5,4,4,1,1,3,3,3,4,3,3,2,5,3,2,5,4,3,1,5,5,3,2,2,3,2,3,3,1,4,6,4,7,5,5,,,,,1,1,2,2,-2,4,3,1,1,0,1,0,0,0,0,0,0,0,,1,1,2,3,-2,1978,-2,3,-8,1,20000,5,,,-2,4,1,1,-2,4,1,2,2,1,4,3,100000,2,2,5,3,5,-8,4,-8,4,-8,-8,-8,1,5,70,60,-2,80,60,60,70,40,80
7418,1,1,7,18,36,2015/8/9 14:37,1,1992,1,1,1,10,,4,2015,-1,2,,50,0,0,0,0,0,0,0,0,1,,170,110,5,5,3,4,3,1,1,1,1,5,5,5,5,4,5,5,4,3,3,4,5,5,1,1,2,2,,,1,3,1,1,6,2,1,3,1,1,3,2,2,2,2,10000,4,1,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,3,1,8,1970,3,1,15,3,3,3,3,500000,3,3,3,3,5,4,4,5,4,4,-8,4,3,1,50,40,70,30,60,30,50,70,30
7419,4,2,6,17,33,2015/8/4 9:30,1,1995,1,1,1,6,,2,2011,30000,4,2013,300,0,0,0,0,1,0,0,0,0,,160,92,3,4,3,1,1,1,4,1,5,5,4,1,3,3,2,3,4,3,1,3,5,5,1,4,3,3,2,3,2,2,6,2,10,5,1,3,2,1,3,1,2,2,2,700000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1972,7,4,4,1973,3,1,2,2,1,4,2,72000,4,4,3,3,4,4,3,3,2,2,2,2,1,3,70,80,80,70,70,70,70,60,70
7420,4,1,24,71,111,2015/8/10 13:23,2,1978,1,1,1,9,,4,2011,0,1,,150,0,1,0,0,0,0,0,0,0,,160,110,5,5,4,4,1,2,3,1,2,4,4,2,5,1,2,5,2,3,2,1,5,1,1,4,4,4,2,2,3,2,5,4,6,4,1,-8,-1,-8,-8,1,2,2,2,9048000,3,4,1,2,0,0,0,0,0,0,0,0,0,字画、茶壶,0,1,1,3,2005,1978,2005,9,4,5,48000,1,8,2,1955,3,1,5,1955,1,1,2,2,1,3,-8,100000,4,4,-8,-8,4,4,3,3,3,4,-8,4,3,4,60,60,50,60,60,50,60,60,50
7421,5,1,10,27,50,2015/7/25 20:08,1,1985,1,1,1,3,,2,,10000,1,,180,0,1,0,0,0,0,0,0,0,,170,130,3,4,5,4,1,1,1,1,2,1,5,5,5,4,5,5,1,2,5,1,5,5,1,3,4,2,2,2,6,1,5,5,5,5,1,5,4,1,3,2,2,2,2,20000,6,3,1,2,0,0,1,0,0,0,0,0,0,,1,1,2,3,2007,1985,2007,3,1,4,0,6,,,1954,4,4,2,1956,3,1,2,2,2,4,2,10000,4,4,4,4,4,4,3,3,4,3,3,3,3,3,60,50,0,0,0,0,20,60,60
7422,4,1,7,18,38,2015/8/7 15:21,2,1949,1,1,1,4,,4,1966,24000,1,,51,0,0,1,0,0,0,0,0,0,,160,120,2,3,4,2,1,2,2,3,4,1,1,1,4,4,3,5,4,4,5,1,5,5,5,1,4,2,,,1,4,5,5,5,4,5,,,,,1,1,2,2,52000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1974,1946,1974,6,1,2,28000,5,,,1921,4,1,1,1926,2,1,12,2,1,4,2,30000,4,3,-8,-8,4,3,3,4,3,-8,-8,-8,1,4,70,80,70,70,80,70,70,70,70
